id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,square_feet,bedrooms,amenities_count,price_log,reviews_log,nights_log,reviews,nights,Predicted_Price,Price_Suggestion_Diff
13305621,Cozy 1BR apartment in Clinton Hill,1331063,Maria,Brooklyn,Bedford-Stuyvesant,40.68235,-73.9535,home/apt,120,14,1,25-06-2016,0.03,1,0,571,1,2,4.795790546,0.693147181,2.708050201,1,14,119.43148,-0.568519592
36305634,Home Away From Home,159382205,Rhonda,Queens,Arverne,40.59173,-73.78668,Shared room,37,1,0,,0,2,148,227,1,1,3.63758616,0,0.693147181,0,1,37.85057,0.850570679
18962916,Very comfy and only minutes to JFK and famous mall,128086219,Hannah,Queens,Rosedale,40.65283,-73.73887,Private room,38,2,61,29-06-2019,2.39,2,171,295,1,1,3.663561646,4.127134385,1.098612289,61,2,38.42154,0.421539307
27053984,Spacious Bed Stuy Brooklyn 2 Bedroom Near Subway,33074595,Jessica,Brooklyn,Bedford-Stuyvesant,40.68528,-73.958,home/apt,179,4,28,04-07-2019,2.99,1,130,571,1,5,5.192956851,3.36729583,1.609437912,28,4,179.8001,0.800094604
289995,Zen Minimalist w/Garden- Bedford L Stop,1505217,Pia,Brooklyn,Greenpoint,40.71947,-73.95252,home/apt,250,4,46,23-06-2019,0.52,1,121,602,1,5,5.525452939,3.850147602,1.609437912,46,4,244.19392,-5.80607605
36206792,Woman Flower (only for girls ),67567916,Bamboo,Brooklyn,Borough Park,40.64426,-73.99385,Shared room,35,1,0,,0,4,365,165,,1,3.583518938,0,0.693147181,0,1,59.813885,24.81388474
31056015,Private room in a brand new brooklyn apartment,60127679,Jason,Brooklyn,Bedford-Stuyvesant,40.68368,-73.92623,Private room,63,1,63,24-06-2019,9.64,2,47,305,1,1,4.158883083,4.158883083,0.693147181,63,1,61.479176,-1.520824432
29993540,Very Spacious Colorful Room Close to Manhattan,4666670,Jeanny,Queens,Astoria,40.76934,-73.91895,Private room,70,5,3,22-05-2019,0.38,4,90,131,1,1,4.262679877,1.386294361,1.791759469,3,5,65.68861,-4.311393738
4225569,Lovely Astoria Studio-close to NYC!,21929547,Orinda,Queens,Astoria,40.76273,-73.90579,home/apt,96,1,196,07-07-2019,3.44,1,316,528,0,1,4.574710979,5.283203729,0.693147181,196,1,93.70226,-2.297737122
20572271,5 Mins Walk to Columbia University,11523011,Tiara,Manhattan,Morningside Heights,40.80731,-73.96579,Private room,55,14,3,25-01-2019,0.19,2,164,287,1,1,4.025351691,1.386294361,2.708050201,3,14,57.255383,2.255382538
25153931,Large Bedroom Apartment in Prime Location,31665801,Harry,Manhattan,East Village,40.73179,-73.98794,home/apt,89,4,16,28-05-2019,1.36,2,17,331,0,3,4.49980967,2.833213344,1.609437912,16,4,98.7039,9.703903198
33497909,"Beautiful, Comfortable Studio",252432969,Jaime,Manhattan,Midtown,40.7545,-73.97067,home/apt,260,1,14,23-06-2019,4.47,1,139,512,0,5,5.564520407,2.708050201,0.693147181,14,1,257.99332,-2.00668335
21138717,Beautiful Manhattan Apt with Private Garden!,70307900,Dominique,Manhattan,Upper East Side,40.7766,-73.94862,home/apt,275,30,17,12-05-2019,0.79,1,196,618,1,4,5.620400866,2.890371758,3.433987204,17,30,252.54686,-22.45314026
22502171,Clean private room in Manhattan,17947250,Conor,Manhattan,East Harlem,40.78538,-73.94121,Private room,60,2,1,01-01-2018,0.05,2,0,132,1,1,4.110873864,0.693147181,1.098612289,1,2,62.83411,2.83411026
26186945,Bushwick Paradise!,45251482,Sheri,Brooklyn,Bedford-Stuyvesant,40.69222,-73.93171,home/apt,300,5,5,12-08-2018,0.39,1,280,2293,3,7,5.707110265,1.791759469,1.791759469,5,5,303.2207,3.220703125
13745149,1 Bedroom Williamsburg Apartment,7377615,L.,Brooklyn,Williamsburg,40.70784,-73.95884,home/apt,110,3,1,03-08-2016,0.03,2,0,479,0,2,4.709530201,0.693147181,1.386294361,1,3,116.68247,6.682472229
31682228,Luxury Modern Apt - AMAZING location,237569289,I Do Not Live Here,Manhattan,Gramercy,40.73792,-73.98306,home/apt,220,90,6,10-05-2019,1.21,1,0,908,2,3,5.398162702,1.945910149,4.510859507,6,90,128.80646,-91.19354248
30799299,Beautiful Row House Steps From Prospect Park,16305093,Betsy,Brooklyn,Windsor Terrace,40.65716,-73.9755,home/apt,450,4,0,,0,2,87,,1,6,6.11146734,0,1.609437912,0,4,444.9515,-5.048492432
35577620,Large Crownheights Apartment Sublet,21400616,LeKethia,Brooklyn,Crown Heights,40.67718,-73.93524,home/apt,67,1,0,,0,2,300,856,1,1,4.219507705,0,0.693147181,0,1,99.05581,32.05580902
15970276,"Luxury 1BR in Times Square ""Urban Oasis""",12201187,Rex,Manhattan,Theater District,40.7612,-73.98631,home/apt,400,4,12,02-05-2019,0.38,1,26,721,1,8,5.993961427,2.564949357,1.609437912,12,4,399.4804,-0.519592285
13715798,1 Clean room in 2BR Apt Manhattan,19572312,Alejandra,Manhattan,East Village,40.72695,-73.98546,Private room,120,1,2,25-07-2016,0.06,1,0,157,1,1,4.795790546,1.098612289,0.693147181,2,1,99.658775,-20.34122467
33398529,Very comfortable  QNS bed judge yourselfg,50375092,Mohamad,Staten Island,Dongan Hills,40.57857,-74.09152,Private room,65,1,9,31-05-2019,2.62,3,35,74,1,1,4.189654742,2.302585093,0.693147181,9,1,63.871452,-1.128547668
2024991,Beautiful king-size 1-bedroom with balcony,10362054,Mary,Queens,Astoria,40.7577,-73.91981,home/apt,100,3,1,01-01-2018,0.05,1,0,1189,2,3,4.615120517,0.693147181,1.386294361,1,3,138.78505,38.78504944
13907872,Amazing One Bedroom apartment with private patio,60922011,Julien,Brooklyn,Williamsburg,40.70842,-73.95437,home/apt,120,1,21,10-10-2017,0.58,1,0,312,0,3,4.795790546,3.091042453,0.693147181,21,1,123.029854,3.029853821
32749109,Bay Ridge(guys only),51596474,Antony,Brooklyn,Bay Ridge,40.62439,-74.02024,Shared room,30,12,2,13-05-2019,0.86,12,0,217,1,1,3.433987204,1.098612289,2.564949357,2,12,30.090567,0.090566635
35249458,Light-filled comfortable entire apartment,264809787,Kurt,Bronx,Concourse Village,40.82778,-73.91516,home/apt,75,3,2,21-06-2019,2,1,253,548,0,3,4.33073334,1.098612289,1.386294361,2,3,78.487015,3.487014771
35704999,Comfortable 2BR Apartment in City Center ♛,238324936,Marcel,Manhattan,Hell's Kitchen,40.765,-73.98737,home/apt,300,1,0,,0,3,334,507,1,8,5.707110265,0,0.693147181,0,1,309.3656,9.365600586
31378549,Sonder | 180 Water | Chic Studio + Rooftop,219517861,Sonder (NYC),Manhattan,Financial District,40.70768,-74.00603,home/apt,197,29,2,02-06-2019,0.51,327,334,430,0,5,5.288267031,1.098612289,3.401197382,2,29,200.97928,3.979278564
19424753,"Bright, spacious, private room",35380551,Denise,Brooklyn,Bushwick,40.70119,-73.91154,Private room,45,2,2,22-07-2017,0.08,1,0,248,1,1,3.828641396,1.098612289,1.098612289,2,2,47.11934,2.119338989
19248688,Sunny Brooklyn Two Bedroom,1241818,William,Brooklyn,Cobble Hill,40.68795,-73.99158,home/apt,124,30,1,25-08-2017,0.04,1,12,2401,4,1,4.828313737,0.693147181,3.433987204,1,30,117.47654,-6.523460388
15798809,"Private, Comfortable and Big Room89",102218558,Luz Dary,Queens,Jackson Heights,40.75523,-73.88418,Private room,70,1,52,22-07-2018,1.61,1,0,173,1,1,4.262679877,3.970291914,0.693147181,52,1,54.205185,-15.79481506
30904692,Room Available in Crown Heights,164692370,Jared,Brooklyn,Crown Heights,40.67405,-73.95264,Private room,31,14,2,19-03-2019,0.34,1,0,200,1,1,3.465735903,1.098612289,2.708050201,2,14,33.231266,2.231266022
10957871,East Village Apartment w/ NYC Charm,56836468,Mark,Manhattan,East Village,40.72663,-73.97852,Private room,65,1,1,20-02-2016,0.02,1,0,325,1,1,4.189654742,0.693147181,0.693147181,1,1,71.11449,6.114486694
14913167,"1BR on own floor, by park & subway",71093067,Matthew,Brooklyn,Crown Heights,40.67154,-73.96221,Private room,88,1,8,23-10-2016,0.23,1,0,201,1,1,4.48863637,2.197224577,0.693147181,8,1,78.93812,-9.061882019
21947039,Wyndham Midtown 45 at NYC - 2 Bedroom Presidential,160175378,Russ,Manhattan,Midtown,40.75341,-73.97313,home/apt,400,1,1,06-12-2017,0.05,2,0,1375,2,6,5.993961427,0.693147181,0.693147181,1,1,383.01868,-16.98132324
26255392,Large one bedroom on the Upper East Side.,64097192,Lisa,Manhattan,Upper East Side,40.77055,-73.95509,home/apt,150,2,28,01-07-2019,2.25,1,0,1072,2,3,5.017279837,3.36729583,1.098612289,28,2,153.04692,3.046920776
24258555,URBAN SPACE the Brooklyn Way!,160318374,Giulia,Brooklyn,Bedford-Stuyvesant,40.67791,-73.92879,home/apt,103,30,42,10-05-2019,2.91,2,139,2406,,2,4.644390899,3.761200116,3.433987204,42,30,104.670074,1.670074463
28652436,"Large bedroom in Sunny 2-Bed, 1-Bath",15105613,Elizabeth,Manhattan,Upper East Side,40.77713,-73.95096,Private room,70,30,1,09-12-2018,0.14,1,236,213,1,1,4.262679877,0.693147181,3.433987204,1,30,68.56595,-1.434051514
33492744,Cozy Studio in the Heart of Spanish Harlem,19392723,Pablo,Manhattan,East Harlem,40.79463,-73.94604,home/apt,100,2,2,18-04-2019,0.7,1,8,638,1,1,4.615120517,1.098612289,1.098612289,2,2,106.43245,6.432449341
1781052,CELEBRATE NEW YEAR'S EVE IN NYC,9348961,Colleen,Manhattan,Midtown,40.76456,-73.98233,home/apt,250,3,1,03-01-2016,0.02,1,0,732,1,3,5.525452939,0.693147181,1.386294361,1,3,224.30493,-25.69506836
8265482,Cozy Private Room Near Bronx Zoo,43583032,Stephanie,Bronx,West Farms,40.84328,-73.88173,Private room,79,1,3,08-10-2018,0.16,1,179,198,1,3,4.382026635,1.386294361,0.693147181,3,1,78.525,-0.474998474
31801631,Queen Master BR 5min Walk from Major Attractions 웃,238324936,Marcel,Manhattan,Hell's Kitchen,40.76315,-73.98711,Private room,150,1,4,21-06-2019,0.75,3,149,143,1,3,5.017279837,1.609437912,0.693147181,4,1,147.7107,-2.289306641
4181598,"HUGE 1BD, RENOVATED, TIME SQUARE !!",1475015,Mike,Manhattan,Hell's Kitchen,40.76239,-73.99227,home/apt,125,30,0,,0,52,331,433,0,2,4.836281907,0,3.433987204,0,30,135.7147,10.71470642
21022616,1 bedroom completely renovated in Brooklyn,2195090,Thomas And Madalena,Brooklyn,Crown Heights,40.67292,-73.94137,home/apt,75,1,2,01-10-2017,0.09,1,0,825,1,3,4.33073334,1.098612289,0.693147181,2,1,82.35806,7.358062744
36065361,Artist Luxe Loft Prime Williamsburg,271035656,Josh,Brooklyn,Williamsburg,40.70835,-73.95368,home/apt,270,2,1,05-07-2019,1,1,308,1955,4,4,5.602118821,0.693147181,1.098612289,1,2,252.74994,-17.25006104
13485043,"Beautiful hip location, with a light of sunshine.",16631094,Noemi,Queens,Ridgewood,40.70971,-73.89741,home/apt,80,28,1,15-09-2018,0.1,1,365,599,0,2,4.394449155,0.693147181,3.36729583,1,28,108.461754,28.46175385
7535342,2 BR in Times Sq: The heart of NYC,16387794,Layka,Manhattan,Hell's Kitchen,40.7603,-73.99222,home/apt,200,3,203,29-06-2019,4.27,1,271,363,0,4,5.303304908,5.318119994,1.386294361,203,3,202.05252,2.052520752
10099517,Master room in a luxury apartment,16869971,Han,Manhattan,Roosevelt Island,40.76947,-73.94303,Private room,80,1,1,05-01-2016,0.02,2,0,132,1,2,4.394449155,0.693147181,0.693147181,1,1,84.81266,4.812660217
21804666,Luxury room at Hudson Yards,158731650,Jamal,Manhattan,Hell's Kitchen,40.75605,-73.99797,Private room,139,1,0,,0,1,0,117,1,3,4.941642423,0,0.693147181,0,1,123.611755,-15.38824463
5277242,Sleek Bushwick Loft,8627814,Alex,Brooklyn,Williamsburg,40.70629,-73.92884,home/apt,100,2,3,13-04-2016,0.06,1,0,814,2,2,4.615120517,1.386294361,1.098612289,3,2,107.3688,7.368797302
13396969,"1 Bedroom apartment, heart of LES",96755,Hope,Manhattan,Chinatown,40.71579,-73.99158,home/apt,125,4,31,07-07-2019,0.84,1,7,,1,3,4.836281907,3.465735903,1.609437912,31,4,128.47406,3.474060059
21647076,Cozy Apartment in Upper East Side,20067071,Gabriele,Manhattan,Upper East Side,40.76959,-73.95601,home/apt,190,2,1,26-03-2018,0.06,1,9,1120,2,5,5.252273428,0.693147181,1.098612289,1,2,202.05446,12.05445862
15288601,Amazing Space...Awesome Location...Private Room,97323051,Mike,Brooklyn,Prospect Heights,40.67431,-73.9651,Private room,66,3,3,16-10-2018,0.09,1,0,181,1,1,4.204692619,1.386294361,1.386294361,3,3,61.235386,-4.764614105
31805845,Cozy Room - Free Cleaning + WiFi - Quick Walk to L,154981576,Bedly Bushwick,Brooklyn,Bushwick,40.70048,-73.91229,Private room,34,30,0,,0,9,196,103,1,1,3.555348061,0,3.433987204,0,30,36.434044,2.434043884
35195915,Chelsea HIGHLINE Prime Location,244131674,Alexis,Manhattan,Chelsea,40.749,-74.00244,home/apt,300,2,3,07-07-2019,3,1,365,1217,2,7,5.707110265,1.386294361,1.098612289,3,2,306.09366,6.093658447
32745294,Packaged for one plus group (QUEEN),242631139,Glen,Brooklyn,East Flatbush,40.6472,-73.92951,Private room,100,2,4,23-06-2019,1.85,4,360,198,1,3,4.615120517,1.609437912,1.098612289,4,2,102.77685,2.776847839
30037932,Loft with Room in Exclusive Area near Free Ferry,183625602,Leslie,Staten Island,Tompkinsville,40.62917,-74.08619,home/apt,120,3,15,01-07-2019,1.92,1,166,458,,3,4.795790546,2.772588722,1.386294361,15,3,114.93208,-5.06791687
29809200,Bargain Warm Spacious Studio in Carroll Gardens!,4180621,Julia,Brooklyn,Carroll Gardens,40.67739,-74.00004,home/apt,74,1,4,25-01-2019,0.57,2,0,1213,3,1,4.317488114,1.609437912,0.693147181,4,1,75.75621,1.756210327
25184439,Sonder | Hanover Square | Artsy 1BR + Rooftop,12243051,Sonder,Manhattan,Financial District,40.70375,-74.00807,home/apt,232,29,1,10-11-2018,0.12,96,299,,2,4,5.451038454,0.693147181,3.401197382,1,29,244.04947,12.04946899
3751919,A Fantastic Master Bedroom Suite in a 3BD apt,15270760,Ed,Brooklyn,Bedford-Stuyvesant,40.69411,-73.93987,Private room,85,2,1,01-01-2018,0.05,1,0,283,1,3,4.454347296,0.693147181,1.098612289,1,2,88.92622,3.926223755
32377751,Central Location in NYC - Walk to Central Park,38483415,Florentino,Manhattan,East Harlem,40.80108,-73.94602,Private room,79,1,9,25-05-2019,2.23,4,365,153,1,2,4.382026635,2.302585093,0.693147181,9,1,79.36234,0.362342834
4856857,Great location with private access & private bath,14747290,Corinne,Brooklyn,Bushwick,40.70583,-73.91658,Private room,65,10,4,13-07-2018,0.27,1,349,192,1,1,4.189654742,1.609437912,2.397895273,4,10,63.885864,-1.114135742
25811825,A Perfect Match! The NYC All-Rounder Apartment,74374901,Suzanne,Manhattan,Hell's Kitchen,40.75652,-73.99069,home/apt,250,3,44,07-06-2019,3.53,1,48,405,0,4,5.525452939,3.80666249,1.386294361,44,3,229.43506,-20.56494141
2310594,Studio Apt. in East Williamsburg,4148248,Guillermo,Brooklyn,Williamsburg,40.70972,-73.93864,home/apt,95,4,204,16-06-2019,3.1,2,22,493,1,2,4.564348191,5.323009979,1.609437912,204,4,106.13865,11.13864899
25184175,Sophisticated 1BR in FiDi by Sonder,12243051,Sonder,Manhattan,Financial District,40.70493,-74.0065,home/apt,219,29,0,,0,96,282,641,1,5,5.393627546,0,3.401197382,0,29,244.86104,25.86103821
27279139,Charming and Spacious BK Loft 15 mins to Manhattan,3662122,Tina,Brooklyn,Bushwick,40.70743,-73.92294,home/apt,175,4,7,05-10-2018,0.63,3,54,580,1,4,5.170483995,2.079441542,1.609437912,7,4,176.31926,1.319259644
14091281,Studio | Heart of Greenwich Village,77174503,Ryley,Manhattan,West Village,40.73598,-74.00736,home/apt,250,3,3,08-10-2018,0.09,1,328,523,1,4,5.525452939,1.386294361,1.386294361,3,3,254.84734,4.847335815
36151482,Luxury apartment in the “heart of queens”,271916367,Celina,Queens,East Elmhurst,40.75899,-73.85605,Private room,65,2,0,,0,1,176,131,1,1,4.189654742,0,1.098612289,0,2,63.2976,-1.702400208
21935245,SoHo: Light-filled and tasteful,6650559,Bridget,Manhattan,SoHo,40.72735,-74.00131,Private room,89,1,3,28-12-2017,0.15,1,0,162,1,2,4.49980967,1.386294361,0.693147181,3,1,90.46457,1.464569092
2060720,Charming Jr. 1 bedroom Midtown,9563358,Chun,Manhattan,Midtown,40.75184,-73.97199,home/apt,106,7,3,24-05-2019,0.09,1,4,873,1,2,4.672828834,1.386294361,2.079441542,3,7,123.53156,17.53156281
1817905,Amazing views in Williamsburg Condo,9520082,Mark,Brooklyn,Williamsburg,40.71454,-73.94965,home/apt,300,2,10,08-06-2019,0.15,1,214,1072,2,6,5.707110265,2.397895273,1.098612289,10,2,301.68042,1.680419922
470370,PRIVATE ROOM NEW YORK,2120259,Sue,Brooklyn,Crown Heights,40.66604,-73.95086,Private room,55,4,101,24-06-2019,1.19,4,170,115,1,1,4.025351691,4.624972813,1.609437912,101,4,54.82946,-0.170539856
12430153,Brownstone charm-1st Fl with yard,26010563,Scott,Manhattan,Upper West Side,40.78054,-73.97779,home/apt,85,2,7,26-06-2016,0.18,1,0,884,1,3,4.454347296,2.079441542,1.098612289,7,2,101.81392,16.81391907
21981845,A happy home,158178970,Raquel,Staten Island,Randall Manor,40.63108,-74.12512,Private room,27,1,21,19-06-2019,1.14,3,287,167,1,1,3.33220451,3.091042453,0.693147181,21,1,29.159325,2.159324646
16354659,East Village Studio Apt w/private Courtyard Oasis,93211521,Steven,Manhattan,East Village,40.7292,-73.98156,home/apt,120,6,1,05-01-2017,0.03,1,0,1337,2,1,4.795790546,0.693147181,1.945910149,1,6,116.83892,-3.161079407
6741094,Gorgeous Luxury Apartment,35299368,Adriana,Manhattan,Murray Hill,40.74798,-73.9814,Private room,200,1,1,21-06-2015,0.02,1,0,222,1,4,5.303304908,0.693147181,0.693147181,1,1,195.07967,-4.920333862
22100149,2 Story Loft Style 2 Bedroom 2 Bathroom on Park,20689561,Sara,Brooklyn,Sunset Park,40.64688,-74.00209,home/apt,150,3,5,31-12-2018,0.27,1,3,649,1,3,5.017279837,1.791759469,1.386294361,5,3,150.69777,0.697769165
19134850,Private 1 BR apt Astoria 3 stops from MidManhattan,2539165,Andy,Queens,Long Island City,40.75464,-73.91755,home/apt,90,7,16,05-11-2018,0.69,1,62,828,2,1,4.510859507,2.833213344,2.079441542,16,7,79.01298,-10.9870224
7116034,Beautiful room. Private bathroom.,16296388,Mario,Brooklyn,Bushwick,40.68412,-73.91045,Private room,43,1,4,06-06-2017,0.13,1,0,152,1,1,3.784189634,1.609437912,0.693147181,4,1,43.084618,0.084617615
31929350,LINCOLN CENTER / 2BED 2BATH,131647128,Emily,Manhattan,Upper West Side,40.77388,-73.98798,home/apt,275,30,0,,0,25,329,1656,3,4,5.620400866,0,3.433987204,0,30,270.4021,-4.597900391
34935124,Meyers inn,263245967,Chris,Manhattan,Hell's Kitchen,40.76106,-73.99733,home/apt,250,1,5,05-07-2019,3.49,1,311,819,2,5,5.525452939,1.791759469,0.693147181,5,1,223.88675,-26.11325073
5528111,Cozy room right on BROADWAY - Washington Heights,28669815,Nga,Manhattan,Washington Heights,40.84503,-73.93978,Private room,31,7,0,,0,1,0,237,1,1,3.465735903,0,2.079441542,0,7,35.013275,4.013275146
32214892,"3 Private rooms,shared space",17473098,Elias,Staten Island,Castleton Corners,40.62373,-74.11773,Private room,150,1,0,,0,1,0,,1,3,5.017279837,0,0.693147181,0,1,143.1862,-6.813796997
15060262,Amazing Brooklyn Townhouse Studio,34126778,Kwame,Brooklyn,Bedford-Stuyvesant,40.6898,-73.93746,Private room,99,7,0,,0,1,72,213,1,2,4.605170186,0,2.079441542,0,7,97.89107,-1.108932495
31316889,Private Midtown 2 BR Apt Times Sq Theater District,40245658,Alexa,Manhattan,Hell's Kitchen,40.76325,-73.99012,home/apt,199,2,12,02-07-2019,2.83,3,110,438,0,5,5.298317367,2.564949357,1.098612289,12,2,201.77434,2.774337769
31357323,Great find 2 bedrooms 20minutes from Times Square,25134822,Irena,Queens,Astoria,40.7702,-73.9261,home/apt,130,1,9,24-06-2019,4.22,2,162,526,0,2,4.875197323,2.302585093,0.693147181,9,1,129.23666,-0.763336182
29761241,Midtown room in the center of the NYC universe.,215229943,Mark,Manhattan,Hell's Kitchen,40.76458,-73.98686,Private room,98,5,8,26-05-2019,0.98,1,179,231,1,3,4.59511985,2.197224577,1.791759469,8,5,100.735855,2.735855103
35321064,A Peaceful getaway for individuals or couples.,182121197,Katherine,Bronx,Kingsbridge,40.86493,-73.90315,Private room,69,2,2,23-06-2019,2,1,86,160,1,1,4.248495242,1.098612289,1.098612289,2,2,65.10968,-3.890319824
28567040,Bronx House #4_3,203266238,Steve,Bronx,Morris Park,40.85362,-73.85011,Private room,65,5,0,,0,5,365,188,1,1,4.189654742,0,1.791759469,0,5,64.27175,-0.728248596
16513101,Cool Brooklyn Flat,23293950,Anthony,Brooklyn,Red Hook,40.67706,-74.01133,home/apt,115,2,124,05-07-2019,5.04,1,275,570,0,1,4.753590191,4.828313737,1.098612289,124,2,116.14556,1.145561218
32224599,Descanza con plenitud,241770178,Mary Luz,Queens,East Elmhurst,40.76587,-73.87968,Private room,40,2,8,24-05-2019,1.88,1,10,130,1,1,3.713572067,2.197224577,1.098612289,8,2,42.86341,2.86341095
8194369,Cute room in huge artist loft!,13076168,Jaimie,Brooklyn,Bedford-Stuyvesant,40.67889,-73.9481,Private room,49,14,9,02-10-2018,0.2,1,0,,1,1,3.912023005,2.302585093,2.708050201,9,14,48.358494,-0.641506195
29183697,Citrine Bedroom,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,40.69436,-73.95526,Private room,65,2,11,03-07-2019,1.31,34,282,273,1,1,4.189654742,2.48490665,1.098612289,11,2,65.92989,0.929893494
21426105,Private room in convenient East Harlem location,6105242,Jill,Manhattan,East Harlem,40.78671,-73.94153,Private room,60,14,1,07-01-2019,0.16,1,55,179,1,1,4.110873864,0.693147181,2.708050201,1,14,54.824,-5.175998688
20164612,"Plant Haven: Cozy, spacious room in Manhattan",72377141,Ben,Manhattan,Upper West Side,40.80012,-73.96896,Private room,76,7,2,25-11-2017,0.09,3,0,254,1,2,4.343805422,1.098612289,2.079441542,2,7,77.59476,1.59475708
760303,UES Manhattan Quiet Nest 1 Bdrm,4007393,Jenni,Manhattan,Upper East Side,40.77638,-73.95247,home/apt,155,5,63,05-07-2019,0.78,1,235,,3,3,5.049856007,4.158883083,1.791759469,63,5,155.56654,0.566543579
13987302,Large Studio Apartment Located Near Times Square,40060170,S,Manhattan,Hell's Kitchen,40.76488,-73.98597,home/apt,155,14,75,24-06-2019,2.18,1,34,661,1,4,5.049856007,4.33073334,2.708050201,75,14,157.3541,2.354095459
