id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,amenities,square_feet,bedrooms
2281147,Midtown Gem/ Carnegie Hall/theaters/ Central Park,7580102,(Email hidden by Airbnb),Manhattan,Midtown,40.76292,-73.98128,Private room,250,3,6,2019-05-19,0.58,2,170,"{""Hot water"", ""Microwave"", ""Air conditioning""}",252.0,1.0
30951804,"Serene, Super-Sized Oasis in Bed Stuy",37728210,Alexandra,Brooklyn,Bedford-Stuyvesant,40.68805,-73.92599,Private room,175,2,0,,,1,83,"{""Washer"", ""Hot water"", ""Refrigerator"", ""Microwave"", ""Kitchen""}",100.0,1.0
769175,Gorgeous apt. steps from subway,4061660,Amy,Manhattan,Washington Heights,40.83556,-73.94609,Private room,65,30,1,2017-07-01,0.04,1,249,"{""Heating""}",185.0,1.0
21024792,Room in a loft in Soho/Nolita,24770383,Maeva,Manhattan,SoHo,40.7215,-73.99894,Private room,80,21,0,,,1,0,"{""Kitchen""}",94.0,1.0
36381795,"Lovely one-bedroom;
Brooklyn Heights",289823,Ben,Brooklyn,Brooklyn Heights,40.69383,-73.99328,Entire home/apt,115,14,0,,,1,17,"{""Microwave""}",2020.0,3.0
28812837,Charming Mid Century One Bedroom,21376165,Ellis,Brooklyn,Flatbush,40.63867,-73.96571,Entire home/apt,95,6,1,2018-10-28,0.12,1,0,"{""Air conditioning"", ""Wifi"", ""Heating""}",879.0,1.0
14963404,Bright cozy room with balcony near Prospect Park.,7848317,Gracelyn,Brooklyn,Windsor Terrace,40.65949,-73.98422,Private room,90,2,3,2017-10-21,0.11,2,0,"{""Hot water""}",97.0,1.0
3603287,Beautiful Furnished Room in SOHO,146825,Masaki,Manhattan,Nolita,40.72061,-73.99472,Private room,80,6,3,2016-03-26,0.07,1,0,"{""Microwave"", ""Wifi""}",201.0,1.0
27161388,Brooklyn Town House,2381030,Terry,Brooklyn,Fort Greene,40.68876,-73.97048,Entire home/apt,1200,3,1,2018-08-15,0.09,1,0,"{""Wifi"", ""Refrigerator"", ""Heating"", ""Air conditioning"", ""Hot water"", ""Kitchen""}",689.0,1.0
20483744,Be a local in Midtown Manhattan!,126626529,Alfredo,Manhattan,Hell's Kitchen,40.76093,-73.99103,Private room,120,1,112,2019-06-14,5.63,2,76,"{""Hot water"", ""Microwave""}",118.0,1.0
33170496,"Cozy, charming, quiet and modern one bedroom apt!",165054817,Johanna,Bronx,Pelham Bay,40.84342,-73.83929,Entire home/apt,125,1,15,2019-07-07,5.77,1,336,"{""Hot water""}",497.0,1.0
7149710,Full bed/air-conditioned/secluded,37442404,Eric,Manhattan,Washington Heights,40.83255,-73.94411,Private room,38,1,0,,,1,0,"{""Refrigerator""}",283.0,1.0
34282410,1 BD Apt in Luxury Building -  Crown Heights NYC,258826234,Stephanie,Brooklyn,Crown Heights,40.67708,-73.95489,Entire home/apt,175,7,1,2019-05-23,0.63,1,35,"{""Microwave"", ""Kitchen"", ""Refrigerator"", ""Heating"", ""Wifi""}",512.0,1.0
22674537,Private bedroom in FiDi,165803414,Michelle,Manhattan,Financial District,40.70789,-74.0108,Private room,80,1,1,2018-01-15,0.06,1,0,"{""Washer""}",253.0,1.0
9366053,Sunny and Spacious Room in Bushwick,258409,Stephanie,Brooklyn,Bushwick,40.701,-73.91593,Private room,90,3,6,2019-01-02,0.32,1,0,"{""Wifi"", ""Kitchen"", ""Microwave""}",204.0,1.0
15100883,New york Multi-unit building,95623284,Pablo,Bronx,Fordham,40.86533,-73.89713,Private room,40,3,1,2018-09-24,0.1,1,179,"{""Wifi""}",222.0,1.0
30697483,Newly renovated with elevator room 2,125961131,David,Manhattan,Two Bridges,40.7126,-73.99376,Private room,55,1,53,2019-06-23,7.64,3,2,"{""Wifi""}",178.0,1.0
31076156,长岛豪华公寓单间卧室低价短租交通无敌便利,232169947,辣辣,Queens,Long Island City,40.74779,-73.9382,Private room,60,2,0,,,1,0,"{""Refrigerator""}",,1.0
14236416,"the shoebox, west chelsea",20132009,Karen,Manhattan,Chelsea,40.74577,-74.00606,Entire home/apt,150,3,119,2019-06-29,3.45,2,58,"{""Kitchen"", ""Refrigerator"", ""Washer"", ""Air conditioning""}",1956.0,4.0
26297631,Charming spacious garden level apt,1409262,Sarah,Brooklyn,Flatbush,40.64245,-73.95216,Entire home/apt,75,2,42,2019-07-05,3.73,6,87,"{""Kitchen"", ""Microwave"", ""Air conditioning""}",1901.0,4.0
36345151,Home Away from Home,273316025,Cristian,Queens,Rego Park,40.72614,-73.8594,Private room,80,1,0,,,1,123,"{""Heating"", ""Hot water"", ""Refrigerator""}",274.0,1.0
20651451,"Perfect place for tourist, near subway, restaurant",141012246,Ayodeji,Manhattan,Harlem,40.81793,-73.94017,Private room,100,1,9,2018-10-28,0.4,2,90,"{""Heating"", ""Refrigerator"", ""Washer""}",194.0,1.0
7824018,"Hell's Kitchen, the ❤️ of the city!",41193978,Caroline,Manhattan,Hell's Kitchen,40.76222,-73.99088,Private room,100,3,4,2016-10-15,0.09,1,0,"{""Hot water"", ""Air conditioning""}",141.0,1.0
12795290,Room in East Village,4929873,Larissa,Manhattan,East Village,40.72073,-73.97839,Private room,84,3,163,2019-06-23,4.22,1,294,"{""Hot water"", ""Washer"", ""Refrigerator""}",209.0,1.0
32920121,Private and cozy bedroom in Bushwick,85488730,Reynald,Brooklyn,Bushwick,40.69825,-73.93029,Private room,60,2,4,2019-05-24,1.0,1,61,"{""Washer""}",139.0,1.0
32897532,X Live,184750740,Juice,Bronx,Morrisania,40.82575,-73.90993,Private room,80,1,0,,,4,365,"{""Wifi"", ""Air conditioning""}",104.0,1.0
36479230,Studio sized room with beautiful light,65767720,Melanie,Brooklyn,Bushwick,40.70418,-73.91471,Private room,42,7,0,,,1,16,"{""Wifi""}",149.0,1.0
2093455,Nice bedroom,6471461,Robert,Queens,Ridgewood,40.70716,-73.89906,Private room,60,1,275,2019-07-05,4.64,2,329,"{""Wifi""}",,1.0
31240258,Bright Modern Room in Brooklyn,22507236,Camila,Brooklyn,Bushwick,40.69881,-73.93129,Private room,55,10,0,,,1,0,"{""Washer""}",164.0,1.0
33488044,Two amazing bedrooms in the heart of East Village,95892016,Leonora,Manhattan,East Village,40.7272,-73.98288,Private room,260,1,0,,,5,317,"{""Wifi"", ""Microwave"", ""Air conditioning"", ""Washer"", ""Heating""}",178.0,1.0
34864348,阳台大双人房 (queens size room with balcony ),255641440,Li,Queens,Flushing,40.76316,-73.80869,Private room,55,1,0,,,7,329,"{""Washer""}",96.0,1.0
19456810,Hillside Hotel,134184451,Hillside Hotel,Queens,Briarwood,40.70454,-73.81549,Private room,93,1,2,2017-07-23,0.08,18,90,"{""Wifi"", ""Kitchen"", ""Heating""}",140.0,1.0
13532253,Crown Heights oasis with private patio,2972691,Llerone,Brooklyn,Crown Heights,40.67275,-73.95169,Entire home/apt,155,3,19,2018-05-18,0.53,1,0,"{""Washer"", ""Kitchen"", ""Microwave"", ""Air conditioning""}",633.0,1.0
26272163,Gorgeous Bedroom steps from local stores!,197354631,Nina,Brooklyn,Williamsburg,40.71471,-73.94173,Private room,67,30,3,2019-05-31,0.28,3,19,"{""Kitchen""}",226.0,1.0
7955984,Elegant Accommodation On A Budget!,6263244,Nkatha,Manhattan,Harlem,40.81944,-73.9408,Private room,73,1,27,2019-06-19,0.59,2,340,"{""Hot water""}",121.0,1.0
17508709,Luxurious Manhattan 1 Bedroom,3191545,Kyle,Manhattan,Hell's Kitchen,40.76589,-73.98434,Entire home/apt,199,30,6,2018-07-31,0.23,23,365,"{""Kitchen"", ""Wifi"", ""Hot water"", ""Washer""}",395.0,0.0
28992002,Cozy & Beautiful Private Room w/Nearby Coffee Shop,80093359,Isabella,Brooklyn,Bushwick,40.68589,-73.91422,Private room,55,2,15,2019-05-26,1.72,2,0,"{""Kitchen""}",287.0,1.0
9185689,"Homie,cozy,artsy,warm,sweet,Harlem!",47790612,Hannah,Manhattan,Harlem,40.81344,-73.95007,Entire home/apt,85,1,0,,,1,0,"{""Hot water"", ""Microwave"", ""Washer""}",1697.0,
4484620,Large Sunny Private Room in 2BR steps from subway,2589436,Sarah,Brooklyn,Williamsburg,40.71594,-73.95649,Private room,70,2,15,2018-03-23,0.29,2,0,"{""Hot water""}",183.0,1.0
7322656,Clean & Quiet room in Bushwick,38360286,Cody,Brooklyn,Bushwick,40.68992,-73.91408,Private room,50,1,0,,,1,0,"{""Microwave""}",124.0,1.0
30435549,Lux Condo RM near Manhattan & LGA! Laundry + GYM,137358866,Kazuya,Queens,Maspeth,40.74027,-73.90146,Private room,49,30,0,,,103,251,"{""Kitchen""}",101.0,1.0
1903288,Beautiful and spacious  bedroom in Williamsburg,7849107,Nicholas,Brooklyn,Williamsburg,40.71351,-73.94316,Private room,70,6,1,2017-08-26,0.04,2,0,"{""Air conditioning""}",147.0,1.0
4554577,Bright and Cheerful Prospect Heights 1-bedroom,22568612,Ilana,Brooklyn,Prospect Heights,40.6803,-73.97185,Entire home/apt,115,6,3,2017-08-27,0.06,1,0,"{""Refrigerator"", ""Air conditioning"", ""Wifi""}",649.0,1.0
9881195,HUGE Apartment - Close to Subway,5913612,John-Paul,Queens,Astoria,40.76197,-73.92208,Entire home/apt,150,1,1,2016-01-03,0.02,1,0,"{""Kitchen"", ""Air conditioning"", ""Wifi"", ""Washer""}",538.0,1.0
4752249,Beautiful artist brownstone,12112004,Kylie,Brooklyn,Bedford-Stuyvesant,40.68369,-73.92336,Private room,150,1,0,,,1,365,"{""Wifi"", ""Heating"", ""Hot water""}",128.0,1.0
13891302,Gorgeous 2 Bedroom New York City Apartment!,30283594,Kara,Manhattan,Hell's Kitchen,40.76062,-73.99741,Entire home/apt,479,30,1,2019-03-06,0.24,121,185,"{""Refrigerator"", ""Air conditioning"", ""Kitchen"", ""Heating"", ""Microwave"", ""Hot water""}",1146.0,2.0
31929176,Exposed Brick Gem in Bklyn~Close To Manhattan,137725101,Wayne Keith,Brooklyn,Crown Heights,40.66997,-73.93221,Entire home/apt,100,2,0,,,1,12,"{""Wifi""}",724.0,1.0
19960519,Heart of Bushwick,18604887,Bree,Brooklyn,Bushwick,40.70338,-73.91879,Entire home/apt,50,15,3,2017-11-24,0.13,1,7,"{""Kitchen""}",546.0,1.0
23964318,Private Bedroom-Upper East Side-Central Park,180212824,Samet,Manhattan,Upper East Side,40.76516,-73.95841,Private room,80,1,23,2019-01-28,1.46,5,0,"{""Hot water"", ""Refrigerator""}",93.0,1.0
1079675,"Clean, Complete and Cool",5938496,Michael,Manhattan,Nolita,40.71972,-73.99438,Entire home/apt,149,5,26,2019-06-01,0.35,1,0,"{""Washer""}",1187.0,2.0
11943700,Alcove Studio,19586959,Philip,Manhattan,Hell's Kitchen,40.75519,-73.99331,Entire home/apt,160,1,0,,,1,0,"{""Refrigerator"", ""Wifi"", ""Hot water""}",1598.0,4.0
35079670,Entire one-bedroom apartment in heart of Harlem!,9524788,Nicole,Manhattan,East Harlem,40.80619,-73.94174,Entire home/apt,125,2,1,2019-07-03,1.0,1,1,"{""Refrigerator""}",601.0,1.0
30253236,SedaOn2 Dance Studio,140862407,Angelie,Bronx,Westchester Square,40.84378,-73.84469,Entire home/apt,670,1,2,2019-03-31,0.34,1,178,"{""Washer"", ""Refrigerator"", ""Air conditioning"", ""Wifi"", ""Microwave"", ""Kitchen"", ""Heating"", ""Hot water""}",887.0,1.0
32126612,"Super Sunny, Massive East Village Getaway",238779678,Dustin,Manhattan,East Village,40.72689,-73.98906,Private room,69,30,0,,,9,310,"{""Refrigerator""}",171.0,1.0
14686954,"Cozy master room,17mins to midtown by EFMR7 trains",40711894,Jessica,Queens,Elmhurst,40.73958,-73.88784,Private room,55,1,54,2019-05-22,2.14,4,0,"{""Washer""}",195.0,1.0
28565170,Private room+bathroom Only 20mins to Midtown NYC!,48303314,Gaurab,Queens,Woodside,40.74909,-73.90915,Private room,35,2,21,2019-07-02,2.23,1,16,"{""Air conditioning""}",80.0,1.0
20030489,Private room+bath in Dumbo apartment,31336910,Naa Adjeley,Brooklyn,Vinegar Hill,40.69951,-73.98511,Private room,245,3,0,,,1,0,"{""Refrigerator"", ""Kitchen"", ""Hot water"", ""Wifi""}",203.0,1.0
8058693,Large Bedroom & Private Bath – 15 min fr Manhattan,4304095,Amelie & Pascal,Brooklyn,Clinton Hill,40.68352,-73.96348,Private room,119,4,115,2019-06-10,2.47,1,26,"{""Microwave"", ""Air conditioning"", ""Refrigerator""}",178.0,1.0
29543433,Large 1 bedroom in Manhattan upper west side,621652,Simon,Manhattan,Upper West Side,40.78014,-73.97974,Entire home/apt,200,5,1,2019-04-21,0.38,1,4,"{""Microwave"", ""Kitchen"", ""Refrigerator"", ""Washer""}",687.0,1.0
8146444,Sunny 1 bedroom in Brooklyn!,12796091,Rebeckah,Brooklyn,Crown Heights,40.67658,-73.95786,Entire home/apt,90,3,14,2017-01-02,0.3,1,0,"{""Heating"", ""Kitchen""}",538.0,1.0
32519021,Unique Private BR in Ridgewood Woodbine 1L-2,244171850,Jocelyn,Queens,Ridgewood,40.70296,-73.90602,Private room,47,35,0,,,10,365,"{""Refrigerator""}",204.0,1.0
15884886,Brooklyn Stay,58368740,Bianca,Brooklyn,Bedford-Stuyvesant,40.68537,-73.95043,Private room,70,1,1,2017-01-02,0.03,1,0,"{""Hot water""}",260.0,1.0
31493796,Artists House with fire place & roof garden!,18007776,Tyler,Brooklyn,Prospect-Lefferts Gardens,40.65621,-73.9562,Private room,40,3,5,2019-06-22,1.03,4,0,"{""Kitchen""}",162.0,1.0
13299243,Single family BBQ - 15 min to midtown,75092148,Sarah,Queens,Astoria,40.76026,-73.92235,Entire home/apt,300,4,4,2018-08-05,0.11,1,0,"{""Air conditioning"", ""Heating"", ""Kitchen"", ""Washer"", ""Refrigerator"", ""Hot water"", ""Microwave"", ""Wifi""}",430.0,0.0
32218659,Sonder | Stock Exchange | Amazing 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70608,-74.012,Entire home/apt,245,2,2,2019-06-18,2.0,327,299,"{""Microwave"", ""Heating"", ""Hot water"", ""Wifi""}",374.0,0.0
8844402,Cozy room in the Heart of Astoria,45232769,Nadir,Queens,Astoria,40.76628,-73.91761,Private room,75,2,94,2019-07-07,2.08,3,35,"{""Hot water"", ""Heating""}",153.0,1.0
30797115,"Private Room in Luxury Building, Downtown Brooklyn",48367358,Kuang,Brooklyn,Downtown Brooklyn,40.6923,-73.98298,Private room,65,30,0,,,1,17,"{""Washer""}",130.0,1.0
18410069,Sunny Brooklyn Limestone,7934771,Antoinette,Brooklyn,Flatbush,40.64246,-73.9538,Entire home/apt,175,7,3,2019-02-18,0.47,1,0,"{""Hot water"", ""Kitchen"", ""Wifi"", ""Washer""}",641.0,1.0
4831603,Cozy Lower East Side Apartment,24872048,Kelly,Manhattan,Lower East Side,40.72229,-73.98913,Entire home/apt,225,1,0,,,1,0,"{""Wifi"", ""Air conditioning"", ""Refrigerator""}",1297.0,2.0
3808230,Big Beautiful Bedroom w/Private Bathroom,7848968,Morgan,Brooklyn,Prospect Heights,40.67548,-73.96802,Private room,85,2,206,2019-06-18,3.5,2,3,"{""Heating"", ""Air conditioning""}",186.0,1.0
27676268,Large room w/ attached bath in heart of Flushing,205745676,Liqin,Queens,Flushing,40.75828,-73.82145,Private room,85,1,31,2019-06-14,2.81,9,337,"{""Hot water""}",251.0,1.0
3775379,Peaceful Studio in Prospect Heights,2274845,Liz,Brooklyn,Prospect Heights,40.67262,-73.96542,Entire home/apt,120,2,21,2019-05-19,0.51,1,13,"{""Refrigerator"", ""Wifi""}",1296.0,2.0
27083575,Happy home 2,158178970,Raquel,Staten Island,Randall Manor,40.62972,-74.12539,Private room,22,1,21,2019-07-04,1.77,3,261,"{""Washer""}",254.0,1.0
4995739,"Private room in Brooklyn, Calico Cat in the house!",25757883,Sayaka,Brooklyn,Bushwick,40.70213,-73.91472,Private room,49,1,43,2018-11-19,0.82,1,25,"{""Kitchen""}",150.0,1.0
27606109,Cozy Bklyn Minimalism Private Bdrm in 2Bdrm w/ Gym,22011768,Javonne,Brooklyn,Bedford-Stuyvesant,40.69178,-73.9486,Private room,42,2,34,2019-05-27,3.29,1,9,"{""Kitchen""}",208.0,1.0
28428636,Room for easy commute. Near train & essentials!,137358866,Kazuya,Queens,Elmhurst,40.74345,-73.87901,Private room,38,30,2,2019-05-30,0.39,103,247,"{""Air conditioning""}",291.0,
32806789,Spacious & Bright 1 Bedroom in S. Williamsburg,246791914,Rep,Brooklyn,Williamsburg,40.71078,-73.96905,Entire home/apt,200,2,8,2019-06-30,2.67,1,2,"{""Microwave"", ""Wifi"", ""Heating"", ""Air conditioning"", ""Hot water""}",357.0,0.0
27237604,*NO GUEST SERVICE FEE* Luxury Midtown One Bedroom Suite with Kitchen,205031545,Red Awning,Manhattan,Midtown,40.75294,-73.96731,Entire home/apt,737,3,2,2019-06-07,0.4,49,235,"{""Wifi"", ""Air conditioning"", ""Heating"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Washer""}",869.0,2.0
32699108,"In the heart of Hunters Point, Long Island City",74116175,Lauro,Queens,Long Island City,40.74547,-73.95198,Entire home/apt,300,2,7,2019-07-01,2.26,1,40,"{""Refrigerator"", ""Kitchen"", ""Air conditioning"", ""Washer"", ""Heating"", ""Hot water""}",631.0,1.0
22736194,The room,99542612,Rayshawn,Brooklyn,Flatbush,40.6322,-73.95969,Private room,50,1,0,,,1,0,"{""Kitchen""}",268.0,1.0
16503382,Cozy Brownstone Apartment Near City,26495426,Aj,Brooklyn,Bedford-Stuyvesant,40.68988,-73.95334,Entire home/apt,110,3,147,2019-07-06,4.79,1,88,"{""Kitchen"", ""Wifi""}",,2.0
22088409,Bronx Native Son Apartment,37260534,Cory,Bronx,Norwood,40.87491,-73.87575,Private room,87,2,1,2017-12-20,0.05,1,0,"{""Air conditioning"", ""Heating"", ""Wifi""}",276.0,1.0
21770068,Brooklyn Gem! Close to transportation!,21153742,Ezra,Brooklyn,Bedford-Stuyvesant,40.68882,-73.95194,Private room,150,3,2,2017-11-28,0.1,1,364,"{""Microwave"", ""Wifi"", ""Heating""}",193.0,1.0
14176878,Sunny bedroom in Williamsburg,13933878,Christine,Brooklyn,Williamsburg,40.70937,-73.96128,Private room,75,3,0,,,1,0,"{""Heating""}",230.0,1.0
20849101,NYC private room in Private house|Mt Vernon area,149618690,Tunzil,Bronx,Wakefield,40.90356,-73.84172,Private room,59,1,11,2019-06-10,0.5,1,35,"{""Air conditioning""}",189.0,1.0
12973353,CrashPadsUSA Hotbeds for Airline Crew ONLY,63560790,A.B.,Queens,Kew Gardens,40.70542,-73.82979,Shared room,43,1,8,2019-06-30,0.73,2,362,"{""Refrigerator""}",254.0,1.0
24379887,"SUITE- PRIVATE 1/2 BATH, 4 BEDS IN WILLIAMSBURG!!",184004979,Ken And Andy,Brooklyn,Williamsburg,40.70914,-73.961,Private room,130,3,59,2019-06-19,3.93,2,282,"{""Microwave"", ""Air conditioning"", ""Hot water""}",184.0,1.0
27225719,❤️Private Suite for Friends Getaway Close to NYC,179745489,Sophie,Queens,Elmhurst,40.73088,-73.87488,Entire home/apt,125,2,47,2019-06-27,4.18,1,315,"{""Wifi"", ""Heating""}",1274.0,3.0
1342507,Brooklyn duplex 10 mins to U Square,7281456,Fabiano,Brooklyn,Williamsburg,40.70816,-73.93931,Entire home/apt,150,2,24,2019-01-03,0.53,1,296,"{""Washer"", ""Wifi"", ""Air conditioning"", ""Hot water""}",359.0,0.0
10202835,Cozy room in Artist House,37561828,Evan,Brooklyn,Bushwick,40.69387,-73.92666,Private room,35,3,33,2016-09-05,0.78,1,0,"{""Air conditioning""}",193.0,1.0
18670480,Sunny Art + Plant Brownstone Apartment,6356476,Alexandra,Brooklyn,Bedford-Stuyvesant,40.68988,-73.94137,Entire home/apt,116,2,0,,,1,0,"{""Heating""}",552.0,1.0
34117228,Whimsical music room in an Artsy W’burg 3br,6645096,Wendy,Brooklyn,Williamsburg,40.71996,-73.9414,Private room,78,2,2,2019-07-03,2.0,1,5,"{""Microwave"", ""Heating"", ""Kitchen""}",126.0,1.0
15831628,1BR apartment with a spectacular view!,18143446,Courtney,Manhattan,Hell's Kitchen,40.7659,-73.98371,Entire home/apt,250,15,1,2019-04-14,0.35,1,52,"{""Refrigerator"", ""Microwave"", ""Washer"", ""Wifi""}",1706.0,4.0
12337005,Beautiful Fort Greene Loft,2774967,Gabriel,Brooklyn,Fort Greene,40.6921,-73.97279,Entire home/apt,120,3,25,2019-06-19,0.72,1,0,"{""Microwave"", ""Hot water""}",456.0,0.0
34305767,"Big Bed brooklyn, convenient close trains",92204575,Penelope,Brooklyn,Bedford-Stuyvesant,40.69862,-73.94046,Private room,63,1,1,2019-05-27,0.7,1,0,"{""Refrigerator""}",262.0,1.0
14187084,Beautiful sunny room in Manhattan,85992351,Alessia,Manhattan,East Harlem,40.78752,-73.94314,Private room,65,4,0,,,1,0,"{""Heating""}",145.0,1.0
36082032,An Urban Oasis in Brooklyn,14515065,Vanessa,Brooklyn,Bushwick,40.69845,-73.93591,Entire home/apt,148,1,0,,,2,349,"{""Heating"", ""Refrigerator""}",867.0,1.0
19547384,Sunny Prospect Park Apartment,4629066,Kathryn,Brooklyn,Flatbush,40.65264,-73.96202,Entire home/apt,85,1,0,,,1,0,"{""Hot water""}",881.0,2.0
5758234,Soaring Bushwick 3 Bedroom,21823,Greg,Brooklyn,Bushwick,40.6878,-73.91452,Entire home/apt,225,3,82,2019-06-18,1.58,3,255,"{""Kitchen"", ""Wifi"", ""Heating"", ""Microwave"", ""Washer""}",1262.0,3.0
22471099,"Cozy, homey one bedroom in Brooklyn",48565842,Grace,Brooklyn,Crown Heights,40.67318,-73.95679,Private room,39,7,0,,,1,0,"{""Heating""}",179.0,1.0
18849787,Large & sunny bedroom in heart of Williamsburg!,46113651,Andres,Brooklyn,Williamsburg,40.71275,-73.95665,Private room,55,1,0,,,1,0,"{""Microwave""}",,1.0
28779900,Brooklyn House at 443 linden Bedroom 2,216304678,Bryan,Brooklyn,East Flatbush,40.65267,-73.94293,Private room,46,3,10,2019-06-28,1.05,5,311,"{""Microwave""}",,1.0
28317113,!PERFECT PRIVATE ROOM PLACE 2MIN FROM THE SUBWAY!,213795822,MateusDaniela,Brooklyn,Bushwick,40.68235,-73.90602,Private room,47,2,30,2019-07-07,3.63,2,303,"{""Air conditioning""}",179.0,1.0
30399177,Next to train-Spacious-Sleeps 2-Flex Chk In Times,228263278,475,Manhattan,Harlem,40.82391,-73.94699,Private room,160,2,2,2019-04-13,0.32,4,180,"{""Refrigerator"", ""Kitchen"", ""Microwave"", ""Hot water""}",182.0,1.0
14012606,Modern 4 Bedroom Lower Manhattan Apt in Soho,30283594,Kara,Manhattan,SoHo,40.72607,-74.00916,Entire home/apt,822,30,0,,,121,342,"{""Refrigerator"", ""Wifi"", ""Kitchen"", ""Heating"", ""Hot water"", ""Air conditioning"", ""Washer"", ""Microwave""}",678.0,1.0
4370230,,22686810,Michaël,Manhattan,Nolita,40.72046,-73.9955,Entire home/apt,215,7,5,2016-01-02,0.09,1,0,"{""Refrigerator"", ""Washer"", ""Kitchen"", ""Heating""}",780.0,1.0
17697886,Park Slope Gem,120577640,David,Brooklyn,Park Slope,40.66926,-73.97862,Private room,250,1,0,,,1,89,"{""Hot water"", ""Wifi"", ""Heating""}",269.0,1.0
22944348,Centrally Located Comfy 2BR Midtown Apartment,169944714,Akon,Manhattan,Hell's Kitchen,40.76716,-73.98779,Entire home/apt,295,1,114,2019-06-23,6.68,1,125,"{""Hot water"", ""Microwave"", ""Washer"", ""Wifi""}",521.0,0.0
34602077,Spacious 1 bedroom apartment 15min from Manhattan,261055465,Regan,Queens,Astoria,40.76424,-73.92351,Entire home/apt,125,3,1,2019-05-24,0.65,1,13,"{""Washer""}",934.0,2.0
29101938,The Bronx Studio,219330285,Janice,Bronx,Wakefield,40.89385,-73.8448,Entire home/apt,80,3,6,2018-12-31,0.71,1,0,"{""Washer"", ""Refrigerator""}",559.0,1.0
